0.0761550424541054,-0.154324918545956,-9.79848887477169
0.150666381861231,-0.309391255984906,-9.79395613080317
0.223502869224318,-0.465134187809237,-9.78640366297955
0.294634055707679,-0.621488606665308,-9.77583462856254
0.364030205365939,-0.778389149571166,-9.76225344587053
0.431662307574959,-0.935770225241134,-9.74566579243159
0.497502089159551,-1.09356604150583,-9.72607860260995
0.561522026212894,-1.25171063281619,-9.7035000647072
0.623695355602736,-1.4101378878199,-9.67793961753918
0.683996086159549,-1.5687815769989,-9.64940794649015
0.742399009541978,-1.72757538035616,-9.61791697904584
0.798879710775026,-1.88645291514039,-9.58347987980725
0.853414578456582,-2.04534776359687,-9.54611104498723
0.905980814628022,-2.20419350073302,-9.50582609639227
0.956556444304747,-2.36292372208695,-9.46264187489191
1.00512032466269,-2.52147207148741,-9.41657643337848
1.05165215387695,-2.67977226879358,-9.36764902922024
1.09613247960881,-2.83775813760304,-9.31588011621094
1.13854270713772,-2.99536363291645,-9.26129133601924
1.17886510713464,-3.15252286874722,-9.20390550914155
1.21708282307374,-3.30917014566471,-9.14374662536207
1.25317987827908,-3.46523997825949,-9.080839833724
1.28714118260366,-3.62066712251913,-9.01521143201615
1.31895253873769,-3.77538660310297,-8.94688885577931
1.3486006481437,-3.92933374050473,-8.875900666837
1.37607311661592,-4.08244417809135,-8.80227654135537
1.4013584594616,-4.23465390900685,-8.72604725743727
1.42444610630211,-4.38589930293001,-8.64724468225566
1.44532640549182,-4.53611713267465,-8.56590175873175
1.46399062815291,-4.68524460062131,-8.48205249176338
1.48043097182441,-4.83321936496945,-8.39573193400953
1.494640563724,-4.97997956579899,-8.30697617123676
1.50661346362111,-5.12546385093054,-8.21582230723377
1.5163446663202,-5.2696114015732,-8.1223084483004
1.52383010375315,-5.41236195774955,-8.02647368731756
1.52906664667989,-5.55365584348692,-7.92835808740465
1.53205210599658,-5.69343399176455,-7.82800266517146
1.53278523365071,-5.83163796920621,-7.7254493735714
1.53126572316287,-5.96821000050789,-7.62074108436339
1.52749420975488,-6.1030929925904,-7.51392157018952
1.5214722700842,-6.23623055846678,-7.40503548627622
1.51320242158486,-6.36756704081451,-7.2941283517664
1.50268812141504,-6.49704753524276,-7.18124653069049
1.48993376501183,-6.62461791324473,-7.0664372125842
1.47494468425376,-6.75022484482582,-6.94974839276126
1.4577271452318,-6.87381582079786,-6.83122885224931
1.43828834562993,-6.99533917473023,-6.71092813739722
1.41663641171611,-7.11474410454873,-6.58889653916262
1.39278039494523,-7.23198069377303,-6.46518507208807
1.36673026817512,-7.34699993238396,-6.33984545297471
1.33849692149753,-7.45975373731183,-6.21293007926243
1.30809215768557,-7.57019497253727,-6.0844920071254
1.27552868725962,-7.67827746879614,-5.95458492929233
1.2408201231738,-7.78395604288028,-5.82326315260049
1.20398097512514,-7.8871865165261,-5.69058157529314
1.16502664348791,-7.98792573488299,-5.55659566406962
1.12397341287559,-8.08613158455399,-5.42136143089789
1.08083844533316,-8.18176301120096,-5.28493540959902
1.03563977316267,-8.27478003670714,-5.14737463221366
0.988396291384892,-8.36514377588971,-5.00873660516006
0.939127749840407,-8.45281645275555,-4.86907928519395
0.887854744933306,-8.53776141629321,-4.72846105518006
0.834598711020984,-8.61994315579464,-4.5869406996855
0.779381911453651,-8.69932731570025,-4.44457738040529
0.722227429267267,-8.77588070996101,-4.30143061143015
0.663159157533838,-8.84957133591165,-4.15756023436702
0.602201789373054,-8.92036838764923,-4.01302639332266
0.539380807629494,-8.98824226891129,-3.86788950976077
0.474722474219681,-9.05316460544844,-3.72221025724319
0.408253819153451,-9.11510825688598,-3.57604953606569
0.340002629234229,-9.17404732806983,-3.42946844779897
0.269997436442933,-9.22995717989175,-3.28252826974558
0.198267506010352,-9.28281443958966,-3.13529042932328
0.124842824183005,-9.33259701051839,-2.98781647838571
0.0497540856875796,-9.37928408138711,-2.84016806749103
-0.0269673191008075,-9.42285613495932,-2.6924069201293
-0.105289317281158,-9.4632949562119,-2.54459480691933
-0.18517916683447,-9.50058363994986,-2.3967935197859
-0.266603470311326,-9.53470659787333,-2.24906484612801
-0.349528188793498,-9.56564956509426,-2.10147054298905
-0.433918656123693,-9.59339960609972,-1.95407231123967
-0.519739593397521,-9.6179451201595,-1.80693176978409
-0.606955123711635,-9.63927584617574,-1.66011042980074
-0.695528787161824,-9.65738286697252,-1.51366966902788
-0.785423556084862,-9.6722586130236,-1.367670706105
-0.876601850537685,-9.68389686561688,-1.22217457498081
-0.969025554007447,-9.692292759454,-1.07724209939833
-1.06265602934589,-9.69744278468433,-0.932933867467911
-1.15745413492137,-9.69934478837219,-0.789310206338799
-1.25338024098175,-9.69799797539691,-0.646431156979698
-1.35039424622139,-9.69340290878516,-0.504356449079048
-1.44845559454523,-9.68556150947567,-0.3631454760754
-1.54752329202303,-9.67447705551613,-0.22285727032836
-1.6475559240266,-9.66015418069284,-0.083550478440479
-1.74851167254293,-9.64259887259357,0.0547166632595815
-1.85034833365599,-9.62181847010455,0.191886353062386
-1.95302333518972,-9.59782166034238,0.32790124804137
-2.05649375450518,-9.57061847502256,0.462704488024681
-2.16071633644397,-9.54022028626569,0.596239719365222
-2.26564751141087,-9.50663980184352,0.728451118498943
